site,date,order,family,genus,lowest_taxon,abun,total_abun
PLC,2017-11-11,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,11.29032258064516,393.01075268817203
PLC,2017-11-11,Trichoptera,Leptoceridae,Nectopsyche,Nectopsyche,3.225806451612903,393.01075268817203
PLC,2017-11-11,Diptera,Chironomidae,NA,Chironomidae,2.6881720430107525,393.01075268817203
PLC,2017-11-11,Diptera,Simuliidae,Simulium,Simulium,2.6881720430107525,393.01075268817203
PLC,2017-11-11,Coleoptera,Elmidae,Stenelmis,Stenelmis,13.440860215053762,393.01075268817203
PLC,2017-11-11,Diptera,Chironomidae,NA,Chironomidae,12.365591397849462,393.01075268817203
PLC,2017-12-03,Odonata,Coenagrionidae,Argia,Argia,58.064516129032256,1038.7096774193549
PLC,2017-12-03,Ephemeroptera,Baetidae,NA,Baetidae,109.6774193548387,1038.7096774193549
PLC,2017-12-03,Coleoptera,Hydrophilidae,Berosus,Berosus,12.903225806451612,1038.7096774193549
PLC,2017-12-03,Ephemeroptera,Caenidae,Caenis,Caenis,193.54838709677418,1038.7096774193549
PLC,2017-12-03,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,83.87096774193547,1038.7096774193549
PLC,2017-12-03,Diptera,Chironomidae,NA,Chironomidae,38.70967741935484,1038.7096774193549
PLC,2017-12-03,Diptera,Chironomidae,NA,Chironomidae,161.29032258064515,1038.7096774193549
PLC,2017-12-03,Coleoptera,Dytiscidae,Copelatus,Copelatus,25.806451612903224,1038.7096774193549
PLC,2017-12-03,Coleoptera,Gyrinidae,Dineutus,Dineutus,19.35483870967742,1038.7096774193549
PLC,2017-12-03,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,12.903225806451612,1038.7096774193549
PLC,2017-12-03,Bivalva,Pisidiidae,Eupera,Eupera,12.903225806451612,1038.7096774193549
PLC,2017-12-03,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,6.451612903225806,1038.7096774193549
PLC,2017-12-03,Diptera,Chironomidae,NA,Chironomidae,6.451612903225806,1038.7096774193549
PLC,2017-12-03,Hemiptera,Naucoridae,Pelocoris,Pelocoris,12.903225806451612,1038.7096774193549
PLC,2017-12-03,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,70.96774193548387,1038.7096774193549
PLC,2017-12-03,Coleoptera,Scirtidae,NA,Scirtidae,38.70967741935484,1038.7096774193549
PLC,2017-12-03,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,6.451612903225806,1038.7096774193549
PLC,2017-12-03,Coleoptera,Elmidae,Stenelmis,Stenelmis,116.12903225806451,1038.7096774193549
PLC,2017-12-03,Diptera,Chironomidae,NA,Chironomidae,38.70967741935484,1038.7096774193549
PLC,2017-12-03,Diptera,Tipulidae,NA,Tipulidae,6.451612903225806,1038.7096774193549
PLC,2017-12-03,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,6.451612903225806,1038.7096774193549
PLC,2018-01-04,Odonata,Coenagrionidae,Argia,Argia,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Coleoptera,Hydrophilidae,Berosus,Berosus,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Ephemeroptera,Caenidae,Caenis,Caenis,167.74193548387095,1006.4516129032257
PLC,2018-01-04,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,270.96774193548384,1006.4516129032257
PLC,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,322.5806451612903,1006.4516129032257
PLC,2018-01-04,Odonata,Coenagrionidae,Enallagma,Enallagma,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Ephemeroptera,Baetidae,Fallceon,Fallceon,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Decapoda,Palaemonidae,Palaemon,Palaemon,6.451612903225806,1006.4516129032257
PLC,2018-01-04,Coleoptera,Scirtidae,NA,Scirtidae,12.903225806451612,1006.4516129032257
PLC,2018-01-04,Diptera,Simuliidae,Simulium,Simulium,25.806451612903224,1006.4516129032257
PLC,2018-01-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,64.51612903225806,1006.4516129032257
PLC,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,83.87096774193547,1006.4516129032257
PLC,2018-01-04,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,6.451612903225806,1006.4516129032257
PLC,2018-02-11,Odonata,Coenagrionidae,Argia,Argia,1.6129032258064515,57.526881720430104
PLC,2018-02-11,Coleoptera,Hydrophilidae,Berosus,Berosus,1.075268817204301,57.526881720430104
PLC,2018-02-11,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,27.956989247311828,57.526881720430104
PLC,2018-02-11,Diptera,Chironomidae,NA,Chironomidae,4.838709677419355,57.526881720430104
PLC,2018-02-11,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,5.376344086021505,57.526881720430104
PLC,2018-02-11,Odonata,Coenagrionidae,Enallagma,Enallagma,0.5376344086021505,57.526881720430104
PLC,2018-02-11,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,0.5376344086021505,57.526881720430104
PLC,2018-02-11,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,1.075268817204301,57.526881720430104
PLC,2018-02-11,Decapoda,Palaemonidae,Palaemon,Palaemon,6.451612903225806,57.526881720430104
PLC,2018-02-11,Decapoda,Cambaridae,Procambarus,Procambarus,0.5376344086021505,57.526881720430104
PLC,2018-02-11,Diptera,Simuliidae,Simulium,Simulium,0.5376344086021505,57.526881720430104
PLC,2018-02-11,Coleoptera,Elmidae,Stenelmis,Stenelmis,0.5376344086021505,57.526881720430104
PLC,2018-02-11,Diptera,Chironomidae,NA,Chironomidae,6.451612903225806,57.526881720430104
PLC,2018-03-02,Diptera,Chironomidae,NA,Chironomidae,5.376344086021505,11.827956989247312
PLC,2018-03-02,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,1.075268817204301,11.827956989247312
PLC,2018-03-02,Bivalva,Pisidiidae,Eupera,Eupera,0.5376344086021505,11.827956989247312
PLC,2018-03-02,Bivalva,Pisidiidae,NA,Pisidiidae,1.075268817204301,11.827956989247312
PLC,2018-03-02,Coleoptera,Elmidae,Stenelmis,Stenelmis,3.225806451612903,11.827956989247312
PLC,2018-03-02,Diptera,Chironomidae,NA,Chironomidae,0.5376344086021505,11.827956989247312
PLC,2018-03-30,Odonata,Coenagrionidae,Argia,Argia,4.838709677419355,846.7741935483871
PLC,2018-03-30,Coleoptera,Hydrophilidae,Berosus,Berosus,9.67741935483871,846.7741935483871
PLC,2018-03-30,Ephemeroptera,Caenidae,Caenis,Caenis,241.93548387096772,846.7741935483871
PLC,2018-03-30,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,193.54838709677418,846.7741935483871
PLC,2018-03-30,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,53.225806451612904,846.7741935483871
PLC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,58.064516129032256,846.7741935483871
PLC,2018-03-30,Bivalva,Corbiculidae,Corbicula,Corbicula,9.67741935483871,846.7741935483871
PLC,2018-03-30,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,9.67741935483871,846.7741935483871
PLC,2018-03-30,Odonata,Coenagrionidae,Enallagma,Enallagma,4.838709677419355,846.7741935483871
PLC,2018-03-30,Diptera,Ceratopogonidae,Forcipomyia,Forcipomyia,4.838709677419355,846.7741935483871
PLC,2018-03-30,Amphipoda,Hyalellidae,Hyalella,Hyalella,87.09677419354838,846.7741935483871
PLC,2018-03-30,Odonata,Coenagrionidae,Ischnura,Ischnura,4.838709677419355,846.7741935483871
PLC,2018-03-30,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,4.838709677419355,846.7741935483871
PLC,2018-03-30,Decapoda,Palaemonidae,Palaemon,Palaemon,14.516129032258064,846.7741935483871
PLC,2018-03-30,Coleoptera,Haliplidae,Peltodytes,Peltodytes,19.35483870967742,846.7741935483871
PLC,2018-03-30,Gastropoda,Physidae,Physa,Physa,9.67741935483871,846.7741935483871
PLC,2018-03-30,Diptera,Ceratopogonidae,Probezzia,Probezzia,4.838709677419355,846.7741935483871
PLC,2018-03-30,Coleoptera,Scirtidae,NA,Scirtidae,4.838709677419355,846.7741935483871
PLC,2018-03-30,Coleoptera,Elmidae,Stenelmis,Stenelmis,53.225806451612904,846.7741935483871
PLC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,19.35483870967742,846.7741935483871
PLC,2018-03-30,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,19.35483870967742,846.7741935483871
PLC,2018-03-30,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,14.516129032258064,846.7741935483871
PLC,2018-05-10,Ephemeroptera,Baetidae,NA,Baetidae,8.602150537634408,1462.3655913978494
PLC,2018-05-10,Ephemeroptera,Caenidae,Caenis,Caenis,223.65591397849462,1462.3655913978494
PLC,2018-05-10,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,645.1612903225806,1462.3655913978494
PLC,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,17.204301075268816,1462.3655913978494
PLC,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,77.41935483870968,1462.3655913978494
PLC,2018-05-10,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,8.602150537634408,1462.3655913978494
PLC,2018-05-10,Ephemeroptera,Baetidae,Fallceon,Fallceon,154.83870967741936,1462.3655913978494
PLC,2018-05-10,Amphipoda,Hyalellidae,Hyalella,Hyalella,25.806451612903224,1462.3655913978494
PLC,2018-05-10,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,8.602150537634408,1462.3655913978494
PLC,2018-05-10,Coleoptera,Elmidae,Stenelmis,Stenelmis,223.65591397849462,1462.3655913978494
PLC,2018-05-10,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,8.602150537634408,1462.3655913978494
PLC,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,51.61290322580645,1462.3655913978494
PLC,2018-05-10,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,8.602150537634408,1462.3655913978494
PLC,2018-06-06,Trichoptera,Hydroptilidae,Agraylea,Agraylea,8.602150537634408,756.989247311828
PLC,2018-06-06,Odonata,Coenagrionidae,Argia,Argia,12.903225806451612,756.989247311828
PLC,2018-06-06,Ephemeroptera,Caenidae,Caenis,Caenis,17.204301075268816,756.989247311828
PLC,2018-06-06,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,30.10752688172043,756.989247311828
PLC,2018-06-06,Trichoptera,Polycentropodidae,Cernotina,Cernotina,4.301075268817204,756.989247311828
PLC,2018-06-06,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,47.31182795698925,756.989247311828
PLC,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,43.01075268817204,756.989247311828
PLC,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,30.10752688172043,756.989247311828
PLC,2018-06-06,Coleoptera,Gyrinidae,Dineutus,Dineutus,8.602150537634408,756.989247311828
PLC,2018-06-06,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,64.51612903225806,756.989247311828
PLC,2018-06-06,Coleoptera,Hydrophilidae,Enochrus,Enochrus,4.301075268817204,756.989247311828
PLC,2018-06-06,Ephemeroptera,Baetidae,Fallceon,Fallceon,51.61290322580645,756.989247311828
PLC,2018-06-06,Diptera,Ceratopogonidae,Forcipomyia,Forcipomyia,4.301075268817204,756.989247311828
PLC,2018-06-06,Odonata,Calopterygidae,Hetaerina,Hetaerina,4.301075268817204,756.989247311828
PLC,2018-06-06,Amphipoda,Hyalellidae,Hyalella,Hyalella,154.83870967741936,756.989247311828
PLC,2018-06-06,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,8.602150537634408,756.989247311828
PLC,2018-06-06,Coleoptera,Dytiscidae,Hydrovatus,Hydrovatus,4.301075268817204,756.989247311828
PLC,2018-06-06,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,8.602150537634408,756.989247311828
PLC,2018-06-06,Hemiptera,Gerridae,Metrobates,Metrobates,8.602150537634408,756.989247311828
PLC,2018-06-06,Coleoptera,Haliplidae,Peltodytes,Peltodytes,4.301075268817204,756.989247311828
PLC,2018-06-06,Hemiptera,Nepidae,Ranatra,Ranatra,4.301075268817204,756.989247311828
PLC,2018-06-06,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,4.301075268817204,756.989247311828
PLC,2018-06-06,Coleoptera,Scirtidae,NA,Scirtidae,51.61290322580645,756.989247311828
PLC,2018-06-06,Coleoptera,Staphylinidae,NA,Staphylinidae,4.301075268817204,756.989247311828
PLC,2018-06-06,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,4.301075268817204,756.989247311828
PLC,2018-06-06,Coleoptera,Elmidae,Stenelmis,Stenelmis,150.53763440860214,756.989247311828
PLC,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,12.903225806451612,756.989247311828
PLC,2018-06-06,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,4.301075268817204,756.989247311828
PLC,2018-07-02,Coleoptera,Hydrophilidae,Berosus,Berosus,11.29032258064516,212.36559139784944
PLC,2018-07-02,Ephemeroptera,Caenidae,Caenis,Caenis,37.096774193548384,212.36559139784944
PLC,2018-07-02,Diptera,Ceratopogonidae,NA,Ceratopogonidae,3.225806451612903,212.36559139784944
PLC,2018-07-02,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,3.225806451612903,212.36559139784944
PLC,2018-07-02,Diptera,Chironomidae,NA,Chironomidae,14.516129032258064,212.36559139784944
PLC,2018-07-02,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,212.36559139784944
PLC,2018-07-02,Hemiptera,Nepidae,Curicta,Curicta,2.6881720430107525,212.36559139784944
PLC,2018-07-02,Coleoptera,Gyrinidae,Dineutus,Dineutus,3.225806451612903,212.36559139784944
PLC,2018-07-02,Coleoptera,Dryopidae,NA,Dryopidae,3.225806451612903,212.36559139784944
PLC,2018-07-02,Ephemeroptera,Baetidae,Fallceon,Fallceon,8.064516129032258,212.36559139784944
PLC,2018-07-02,Amphipoda,Hyalellidae,Hyalella,Hyalella,11.29032258064516,212.36559139784944
PLC,2018-07-02,Coleoptera,Melyridae,NA,Melyridae,2.6881720430107525,212.36559139784944
PLC,2018-07-02,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,13.440860215053762,212.36559139784944
PLC,2018-07-02,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,2.6881720430107525,212.36559139784944
PLC,2018-07-02,Coleoptera,Scirtidae,NA,Scirtidae,15.053763440860214,212.36559139784944
PLC,2018-07-02,Coleoptera,Staphylinidae,NA,Staphylinidae,2.6881720430107525,212.36559139784944
PLC,2018-07-02,Coleoptera,Elmidae,Stenelmis,Stenelmis,66.66666666666666,212.36559139784944
PLC,2018-07-02,Diptera,Chironomidae,NA,Chironomidae,2.6881720430107525,212.36559139784944
PLC,2018-07-27,Odonata,Coenagrionidae,Argia,Argia,30.10752688172043,688.1720430107526
PLC,2018-07-27,Odonata,Gomphidae,Arigomphus,Arigomphus,4.301075268817204,688.1720430107526
PLC,2018-07-27,Ephemeroptera,Baetidae,NA,Baetidae,8.602150537634408,688.1720430107526
PLC,2018-07-27,Coleoptera,Hydrophilidae,Berosus,Berosus,4.301075268817204,688.1720430107526
PLC,2018-07-27,Ephemeroptera,Caenidae,Caenis,Caenis,98.9247311827957,688.1720430107526
PLC,2018-07-27,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,133.33333333333331,688.1720430107526
PLC,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,688.1720430107526
PLC,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,4.301075268817204,688.1720430107526
PLC,2018-07-27,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,4.301075268817204,688.1720430107526
PLC,2018-07-27,Coleoptera,Gyrinidae,Dineutus,Dineutus,34.40860215053763,688.1720430107526
PLC,2018-07-27,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,4.301075268817204,688.1720430107526
PLC,2018-07-27,Odonata,Coenagrionidae,Enallagma,Enallagma,60.21505376344086,688.1720430107526
PLC,2018-07-27,Ephemeroptera,Baetidae,Fallceon,Fallceon,68.81720430107526,688.1720430107526
PLC,2018-07-27,Amphipoda,Hyalellidae,Hyalella,Hyalella,51.61290322580645,688.1720430107526
PLC,2018-07-27,Coleoptera,Dytiscidae,Liodessus,Liodessus,4.301075268817204,688.1720430107526
PLC,2018-07-27,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,4.301075268817204,688.1720430107526
PLC,2018-07-27,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,8.602150537634408,688.1720430107526
PLC,2018-07-27,Decapoda,Palaemonidae,Palaemon,Palaemon,4.301075268817204,688.1720430107526
PLC,2018-07-27,Coleoptera,Hydrophilidae,Paracymus,Paracymus,4.301075268817204,688.1720430107526
PLC,2018-07-27,Coleoptera,Scirtidae,NA,Scirtidae,25.806451612903224,688.1720430107526
PLC,2018-07-27,Coleoptera,Elmidae,Stenelmis,Stenelmis,103.2258064516129,688.1720430107526
PLC,2018-07-27,Diptera,Chironomidae,NA,Chironomidae,17.204301075268816,688.1720430107526
PLC,2018-11-04,Odonata,Coenagrionidae,Argia,Argia,94.6236559139785,1341.9354838709678
PLC,2018-11-04,Coleoptera,Hydrophilidae,Berosus,Berosus,17.204301075268816,1341.9354838709678
PLC,2018-11-04,Ephemeroptera,Caenidae,Caenis,Caenis,43.01075268817204,1341.9354838709678
PLC,2018-11-04,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,103.2258064516129,1341.9354838709678
PLC,2018-11-04,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,1341.9354838709678
PLC,2018-11-04,Diptera,Chironomidae,NA,Chironomidae,283.8709677419355,1341.9354838709678
PLC,2018-11-04,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,8.602150537634408,1341.9354838709678
PLC,2018-11-04,Odonata,Coenagrionidae,Enallagma,Enallagma,17.204301075268816,1341.9354838709678
PLC,2018-11-04,Ephemeroptera,Baetidae,Fallceon,Fallceon,447.31182795698925,1341.9354838709678
PLC,2018-11-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,8.602150537634408,1341.9354838709678
PLC,2018-11-04,Decapoda,Palaemonidae,Palaemon,Palaemon,34.40860215053763,1341.9354838709678
PLC,2018-11-04,Diptera,Simuliidae,Simulium,Simulium,8.602150537634408,1341.9354838709678
PLC,2018-11-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,266.66666666666663,1341.9354838709678
SFC,2017-11-05,Odonata,Coenagrionidae,Argia,Argia,20.43010752688172,153.76344086021504
SFC,2017-11-05,Odonata,Gomphidae,Arigomphus,Arigomphus,0.5376344086021505,153.76344086021504
SFC,2017-11-05,Ephemeroptera,Baetidae,NA,Baetidae,5.376344086021505,153.76344086021504
SFC,2017-11-05,Ephemeroptera,Caenidae,Caenis,Caenis,4.301075268817204,153.76344086021504
SFC,2017-11-05,Trichoptera,Philopotamidae,Chimarra,Chimarra,2.150537634408602,153.76344086021504
SFC,2017-11-05,Diptera,Chironomidae,NA,Chironomidae,69.35483870967741,153.76344086021504
SFC,2017-11-05,Odonata,Gomphidae,Erpetogomphus,Erpetogomphus,3.7634408602150535,153.76344086021504
SFC,2017-11-05,Gastropoda,Thiaridae,Melanoides,Melanoides,8.064516129032258,153.76344086021504
SFC,2017-11-05,Trichoptera,Hydroptilidae,Metrichia,Metrichia,1.6129032258064515,153.76344086021504
SFC,2017-11-05,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,17.741935483870968,153.76344086021504
SFC,2017-11-05,Diptera,Ceratopogonidae,Probezzia,Probezzia,1.6129032258064515,153.76344086021504
SFC,2017-11-05,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,10.75268817204301,153.76344086021504
SFC,2017-11-05,Trichoptera,Hydropsychidae,Smicridea,Smicridea,0.5376344086021505,153.76344086021504
SFC,2017-11-05,Diptera,Chironomidae,NA,Chironomidae,7.526881720430107,153.76344086021504
SFC,2017-12-11,Odonata,Coenagrionidae,Argia,Argia,120.96774193548386,1330.6451612903224
SFC,2017-12-11,Ephemeroptera,Baetidae,NA,Baetidae,16.129032258064516,1330.6451612903224
SFC,2017-12-11,Ephemeroptera,Caenidae,Caenis,Caenis,40.32258064516129,1330.6451612903224
SFC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,48.387096774193544,1330.6451612903224
SFC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,951.6129032258063,1330.6451612903224
SFC,2017-12-11,Odonata,Coenagrionidae,Enallagma,Enallagma,8.064516129032258,1330.6451612903224
SFC,2017-12-11,Ephemeroptera,Baetidae,Fallceon,Fallceon,32.25806451612903,1330.6451612903224
SFC,2017-12-11,Diptera,Ceratopogonidae,Forcipomyia,Forcipomyia,8.064516129032258,1330.6451612903224
SFC,2017-12-11,Gastropoda,Thiaridae,Melanoides,Melanoides,16.129032258064516,1330.6451612903224
SFC,2017-12-11,Hemiptera,Gerridae,Metrobates,Metrobates,8.064516129032258,1330.6451612903224
SFC,2017-12-11,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,8.064516129032258,1330.6451612903224
SFC,2017-12-11,Coleoptera,Scirtidae,NA,Scirtidae,32.25806451612903,1330.6451612903224
SFC,2017-12-11,Coleoptera,Elmidae,Stenelmis,Stenelmis,16.129032258064516,1330.6451612903224
SFC,2017-12-11,Diptera,Chironomidae,NA,Chironomidae,16.129032258064516,1330.6451612903224
SFC,2017-12-11,Hemiptera,Gerridae,Trepobates,Trepobates,8.064516129032258,1330.6451612903224
SFC,2018-01-03,Odonata,Coenagrionidae,Argia,Argia,129.03225806451613,1451.6129032258063
SFC,2018-01-03,Ephemeroptera,Baetidae,NA,Baetidae,43.01075268817204,1451.6129032258063
SFC,2018-01-03,Ephemeroptera,Caenidae,Caenis,Caenis,64.51612903225806,1451.6129032258063
SFC,2018-01-03,Diptera,Chironomidae,NA,Chironomidae,1032.258064516129,1451.6129032258063
SFC,2018-01-03,Odonata,Coenagrionidae,Enallagma,Enallagma,10.75268817204301,1451.6129032258063
SFC,2018-01-03,Odonata,Gomphidae,Erpetogomphus,Erpetogomphus,10.75268817204301,1451.6129032258063
SFC,2018-01-03,Odonata,Calopterygidae,Hetaerina,Hetaerina,10.75268817204301,1451.6129032258063
SFC,2018-01-03,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,64.51612903225806,1451.6129032258063
SFC,2018-01-03,Diptera,Ceratopogonidae,Probezzia,Probezzia,10.75268817204301,1451.6129032258063
SFC,2018-01-03,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,10.75268817204301,1451.6129032258063
SFC,2018-01-03,Coleoptera,Scirtidae,NA,Scirtidae,21.50537634408602,1451.6129032258063
SFC,2018-01-03,Diptera,Chironomidae,NA,Chironomidae,43.01075268817204,1451.6129032258063
SFC,2018-02-02,Odonata,Coenagrionidae,Argia,Argia,137.63440860215053,3922.5806451612902
SFC,2018-02-02,Ephemeroptera,Baetidae,NA,Baetidae,17.204301075268816,3922.5806451612902
SFC,2018-02-02,Ephemeroptera,Caenidae,Caenis,Caenis,103.2258064516129,3922.5806451612902
SFC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,344.0860215053763,3922.5806451612902
SFC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,3045.1612903225805,3922.5806451612902
SFC,2018-02-02,Odonata,Coenagrionidae,Enallagma,Enallagma,17.204301075268816,3922.5806451612902
SFC,2018-02-02,Odonata,Gomphidae,Erpetogomphus,Erpetogomphus,51.61290322580645,3922.5806451612902
SFC,2018-02-02,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,51.61290322580645,3922.5806451612902
SFC,2018-02-02,Gastropoda,Physidae,Physa,Physa,17.204301075268816,3922.5806451612902
SFC,2018-02-02,Coleoptera,Scirtidae,NA,Scirtidae,34.40860215053763,3922.5806451612902
SFC,2018-02-02,Coleoptera,Elmidae,Stenelmis,Stenelmis,34.40860215053763,3922.5806451612902
SFC,2018-02-02,Diptera,Chironomidae,NA,Chironomidae,34.40860215053763,3922.5806451612902
SFC,2018-02-02,Coleoptera,Hydrophilidae,Tropisternus,Tropisternus,34.40860215053763,3922.5806451612902
SFC,2018-03-03,Odonata,Coenagrionidae,Argia,Argia,25.806451612903224,602.1505376344086
SFC,2018-03-03,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,602.1505376344086
SFC,2018-03-03,Diptera,Chironomidae,NA,Chironomidae,283.8709677419355,602.1505376344086
SFC,2018-03-03,Bivalva,Corbiculidae,Corbicula,Corbicula,8.602150537634408,602.1505376344086
SFC,2018-03-03,Odonata,Gomphidae,Erpetogomphus,Erpetogomphus,17.204301075268816,602.1505376344086
SFC,2018-03-03,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,43.01075268817204,602.1505376344086
SFC,2018-03-03,Odonata,Gomphidae,Progomphus,Progomphus,8.602150537634408,602.1505376344086
SFC,2018-03-03,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,206.4516129032258,602.1505376344086
SFC,2018-04-07,Odonata,Coenagrionidae,Argia,Argia,17.204301075268816,929.0322580645161
SFC,2018-04-07,Ephemeroptera,Caenidae,Caenis,Caenis,240.86021505376343,929.0322580645161
SFC,2018-04-07,Diptera,Chironomidae,NA,Chironomidae,473.1182795698924,929.0322580645161
SFC,2018-04-07,Odonata,Coenagrionidae,NA,Coenagrionidae,17.204301075268816,929.0322580645161
SFC,2018-04-07,Bivalva,Corbiculidae,Corbicula,Corbicula,8.602150537634408,929.0322580645161
SFC,2018-04-07,Amphipoda,Hyalellidae,Hyalella,Hyalella,8.602150537634408,929.0322580645161
SFC,2018-04-07,Gastropoda,Thiaridae,Melanoides,Melanoides,17.204301075268816,929.0322580645161
SFC,2018-04-07,Hemiptera,Gerridae,Metrobates,Metrobates,34.40860215053763,929.0322580645161
SFC,2018-04-07,Diptera,Ceratopogonidae,Probezzia,Probezzia,25.806451612903224,929.0322580645161
SFC,2018-04-07,Hemiptera,Veliidae,Rhagovelia,Rhagovelia,25.806451612903224,929.0322580645161
SFC,2018-04-07,Coleoptera,Scirtidae,NA,Scirtidae,34.40860215053763,929.0322580645161
SFC,2018-04-07,Diptera,Chironomidae,NA,Chironomidae,25.806451612903224,929.0322580645161
SFC,2018-05-12,Odonata,Coenagrionidae,Argia,Argia,9.67741935483871,175.2688172043011
SFC,2018-05-12,Ephemeroptera,Caenidae,Caenis,Caenis,74.73118279569893,175.2688172043011
SFC,2018-05-12,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,3.225806451612903,175.2688172043011
SFC,2018-05-12,Diptera,Chironomidae,NA,Chironomidae,3.7634408602150535,175.2688172043011
SFC,2018-05-12,Diptera,Chironomidae,NA,Chironomidae,3.225806451612903,175.2688172043011
SFC,2018-05-12,Bivalva,Corbiculidae,Corbicula,Corbicula,22.043010752688172,175.2688172043011
SFC,2018-05-12,Odonata,Coenagrionidae,Enallagma,Enallagma,3.225806451612903,175.2688172043011
SFC,2018-05-12,Amphipoda,Hyalellidae,Hyalella,Hyalella,8.064516129032258,175.2688172043011
SFC,2018-05-12,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche,7.526881720430107,175.2688172043011
